xI_actual,xI_real,xI_imag
9.07E-05,-0.182449441,-0.369096485
9.07E-05,-0.119589747,-0.382579944
9.07E-05,-0.062026595,-0.384512399
9.07E-05,-0.015007937,-0.373991144
9.07E-05,0.017220056,-0.350823684
9.07E-05,0.031820509,-0.315580277
9.07E-05,0.02758258,-0.269566814
9.07E-05,0.005013328,-0.21475225
9.07E-05,-0.033719869,-0.153605203
9.07E-05,-0.085062434,-0.088925531
9.07E-05,-0.144421634,-0.023654223
9.07E-05,-0.206625458,0.039343119
9.07E-05,-0.266420918,0.097484541
9.07E-05,-0.318940266,0.148583058
9.07E-05,-0.360165436,0.190993559
9.07E-05,-0.387168329,0.223631525
9.07E-05,-0.398357852,0.245996664
9.07E-05,-0.393489968,0.258125726
9.07E-05,-0.373600573,0.260475248
9.07E-05,-0.340732965,0.253862361
9.07E-05,-0.297715604,0.239285722
9.07E-05,-0.24773524,0.217858242
9.07E-05,-0.194037967,0.19067962
9.07E-05,-0.139580282,0.158775181
9.07E-05,-0.086810942,0.123070324
9.07E-05,-0.037516787,0.084375912
9.07E-05,0.007235093,0.043410089
9.07E-05,0.046992143,0.00085836
9.07E-05,0.081836891,-0.04257619
9.07E-05,0.112142838,-0.086098312
9.07E-05,0.138365344,-0.12879044
9.07E-05,0.160840306,-0.169570468
9.07E-05,0.179629073,-0.207215827
9.07E-05,0.194391136,-0.240358086
9.07E-05,0.204412807,-0.267588937
9.07E-05,0.208676455,-0.287516453
9.07E-05,0.205980466,-0.298907142
9.07E-05,0.19519907,-0.300771059
9.07E-05,0.175462388,-0.292520391
9.07E-05,0.146394906,-0.274026082
9.07E-05,0.108295819,-0.245740123
9.07E-05,0.062255529,-0.208672026
9.07E-05,0.010144782,-0.164446335
9.07E-05,-0.045442891,-0.115205494
9.07E-05,-0.101359466,-0.063524804
9.07E-05,-0.154134472,-0.012277397
9.07E-05,-0.200314249,0.035574368
9.07E-05,-0.23672719,0.077129625
9.07E-05,-0.260817794,0.109796092
9.07E-05,-0.270820643,0.131460301
9.07E-05,-0.266008953,0.140689717
9.07E-05,-0.246677779,0.136835596
9.07E-05,-0.214157944,0.120133162
9.07E-05,-0.17063992,0.091721138
9.07E-05,-0.118988873,0.053590037
9.07E-05,-0.062448673,0.008475545
9.07E-05,-0.004371404,-0.040313543
9.08E-05,0.052100455,-0.089161706
9.08E-05,0.104217946,-0.134331205
9.08E-05,0.149839714,-0.172295144
9.08E-05,0.187497315,-0.200010157
9.08E-05,0.216404393,-0.215104153
9.08E-05,0.236378645,-0.216085651
9.08E-05,0.247703144,-0.202491263
9.08E-05,0.250950926,-0.174881403
9.08E-05,0.246821081,-0.134800788
9.08E-05,0.235952569,-0.084687791
9.08E-05,0.218827692,-0.027587998
9.08E-05,0.195721036,0.033018746
9.08E-05,0.166688543,0.093578131
9.08E-05,0.131678386,0.150723186
9.08E-05,0.09065435,0.201558121
9.08E-05,0.043711244,0.243892412
9.08E-05,-0.008678487,0.27637163
9.08E-05,-0.065604703,0.298573969
9.08E-05,-0.125608759,0.310941193
9.08E-05,-0.186655039,0.314697756
9.08E-05,-0.246212095,0.311629086
9.08E-05,-0.301421806,0.303855433
9.08E-05,-0.349258821,0.29352168
9.08E-05,-0.386833668,0.282563151
9.08E-05,-0.411644677,0.272454223
9.08E-05,-0.421858417,0.264024862
9.08E-05,-0.416502007,0.25739894
9.08E-05,-0.39559428,0.251993632
9.08E-05,-0.360209925,0.246619244
9.08E-05,-0.312370715,0.239690354
9.08E-05,-0.254942618,0.229458039
9.08E-05,-0.19132295,0.214292786
9.08E-05,-0.125180496,0.193002368
9.08E-05,-0.060093428,0.165004219
9.08E-05,0.00074526,0.130562537
9.08E-05,0.054801785,0.090819459
9.08E-05,0.100379318,0.047766399
9.08E-05,0.136736302,0.004084667
9.08E-05,0.164040572,-0.037072639
9.08E-05,0.183258849,-0.07245076
9.08E-05,0.195937918,-0.099024387
9.08E-05,0.203941468,-0.114377075
9.08E-05,0.209133424,-0.116981536
9.08E-05,0.213115152,-0.106503713
9.08E-05,0.21699708,-0.083856049
9.08E-05,0.221172457,-0.051201088
9.08E-05,0.225341516,-0.011785847
9.08E-05,0.228491664,0.030320019
9.08E-05,0.229070502,0.070627615
9.08E-05,0.225200422,0.104679963
9.08E-05,0.214980371,0.128503214
9.08E-05,0.196748229,0.139044192
9.08E-05,0.169424354,0.134514909
9.08E-05,0.132697977,0.114594622
9.08E-05,0.087171667,0.080538647
9.08E-05,0.034410025,0.035047096
9.08E-05,-0.023129783,-0.017968039
9.08E-05,-0.082278377,-0.073752604
9.08E-05,-0.139465743,-0.127212474
9.08E-05,-0.191029809,-0.173406574
9.08E-05,-0.233556026,-0.208081685
9.08E-05,-0.264256024,-0.228084292
9.08E-05,-0.281232447,-0.231751151
9.08E-05,-0.283701075,-0.219014034
9.08E-05,-0.272045524,-0.19149047
9.08E-05,-0.247809777,-0.152257172
9.08E-05,-0.213521893,-0.105600824
9.08E-05,-0.172451036,-0.056535067
9.08E-05,-0.128265118,-0.010291296
9.08E-05,-0.08465469,0.028207196
9.08E-05,-0.044940835,0.054843574
9.08E-05,-0.011772505,0.06671104
9.08E-05,0.013155346,0.062440768
9.08E-05,0.029251196,0.042283766
9.08E-05,0.037039939,0.008093117
9.08E-05,0.038102544,-0.036881092
9.08E-05,0.034828055,-0.088365345
9.08E-05,0.030124016,-0.141451519
9.08E-05,0.027078125,-0.191160848
9.08E-05,0.028533378,-0.232877344
9.08E-05,0.036769056,-0.262815802
9.08E-05,0.053172046,-0.278397381
9.08E-05,0.078047664,-0.278395962
9.08E-05,0.110515554,-0.263062042
9.08E-05,0.148563604,-0.234007757
9.08E-05,0.189215576,-0.193986882
9.08E-05,0.228770449,-0.146581505
9.08E-05,0.263221016,-0.095781911
9.08E-05,0.288634317,-0.045569576
9.08E-05,0.301560728,0.000478021
9.08E-05,0.299444449,0.039530415
9.08E-05,0.280926111,0.069741423
9.08E-05,0.246053344,0.09036291
9.08E-05,0.196331356,0.101758718
9.08E-05,0.134691868,0.105248934
9.08E-05,0.065276727,0.102916431
9.08E-05,-0.006909884,0.097266677
9.08E-05,-0.076391635,0.090968537
9.08E-05,-0.137726783,0.086434766
9.08E-05,-0.185973313,0.085601316
9.09E-05,-0.217195071,0.089689135
9.09E-05,-0.22880684,0.099067672
9.09E-05,-0.219894386,0.113263155
9.09E-05,-0.191307564,0.13100111
9.09E-05,-0.145676709,0.150388076
9.09E-05,-0.087202133,0.16914886
9.09E-05,-0.021370493,0.184892331
9.09E-05,0.045578351,0.195397119
9.09E-05,0.107079052,0.198835954
9.09E-05,0.156892595,0.19401699
9.09E-05,0.1896395,0.180498984
9.09E-05,0.201312819,0.158618018
9.09E-05,0.189660444,0.129472372
9.09E-05,0.154434027,0.094810996
9.09E-05,0.0974728,0.056825128
9.09E-05,0.022588853,0.017936723
9.09E-05,-0.064707804,-0.019434444
9.09E-05,-0.157650902,-0.053129949
9.09E-05,-0.248773467,-0.081427231
9.09E-05,-0.330536687,-0.103211207
9.09E-05,-0.395991334,-0.118053703
9.09E-05,-0.43936184,-0.126214543
9.09E-05,-0.456607136,-0.128605004
9.09E-05,-0.445729859,-0.126631522
9.09E-05,-0.407049124,-0.122059836
9.09E-05,-0.343140928,-0.116784065
9.09E-05,-0.258692219,-0.112651033
9.09E-05,-0.16007923,-0.111216598
9.09E-05,-0.054853875,-0.113628285
9.09E-05,0.048871271,-0.120448472
9.09E-05,0.143147489,-0.131651267
9.09E-05,0.220802722,-0.146575017
9.09E-05,0.276119804,-0.163984957
9.09E-05,0.305211001,-0.182218277
9.09E-05,0.306416607,-0.199310735
9.09E-05,0.280355557,-0.213193619
9.09E-05,0.229854073,-0.221856949
9.09E-05,0.159670957,-0.22358819
9.09E-05,0.076040919,-0.217102235
9.09E-05,-0.013886137,-0.201659325
9.09E-05,-0.102677486,-0.17716352
9.09E-05,-0.183262609,-0.144184541
9.09E-05,-0.249536365,-0.103919397
9.09E-05,-0.296822932,-0.058127158
9.09E-05,-0.322253802,-0.008986214
9.09E-05,-0.324928125,0.041026009
9.09E-05,-0.305904008,0.089370591
9.09E-05,-0.268029169,0.133544263
9.09E-05,-0.215575553,0.171311176
9.09E-05,-0.153831223,0.200834247
9.09E-05,-0.088535152,0.220767619
9.09E-05,-0.025373747,0.230367938
9.09E-05,0.030566241,0.229497079
9.09E-05,0.075201357,0.218615176
9.09E-05,0.105773472,0.198733495
9.09E-05,0.121050498,0.171303542
9.09E-05,0.121348784,0.138139538
9.09E-05,0.108405272,0.101256594
9.09E-05,0.085174279,0.062751908
9.09E-05,0.05545645,0.024678777
9.09E-05,0.023567146,-0.011087281
9.09E-05,-0.006176119,-0.042917861
9.09E-05,-0.02977492,-0.06949005
9.09E-05,-0.043927592,-0.089869826
9.09E-05,-0.046330662,-0.103498526
9.09E-05,-0.035814181,-0.11017745
9.09E-05,-0.012421342,-0.110079469
9.09E-05,0.022602872,-0.103668672
9.09E-05,0.066979071,-0.091697361
9.09E-05,0.117558364,-0.075114164
9.09E-05,0.17065208,-0.055047022
9.09E-05,0.222258856,-0.03274455
9.09E-05,0.268411789,-0.009544164
9.09E-05,0.30543786,0.013215834
9.09E-05,0.330244869,0.034188713
9.09E-05,0.340482094,0.052078149
9.09E-05,0.334711139,0.065723683
9.09E-05,0.312478781,0.07410872
9.09E-05,0.274321039,0.076433524
9.09E-05,0.22172295,0.072168306
9.09E-05,0.157024441,0.061115596
9.09E-05,0.083250492,0.043406006
9.09E-05,0.00394091,0.019589501
9.09E-05,-0.077056285,-0.009410365
9.09E-05,-0.155827994,-0.042309871
9.09E-05,-0.228642629,-0.077499415
9.09E-05,-0.292130961,-0.113137581
9.09E-05,-0.3435251,-0.147227502
9.09E-05,-0.380813435,-0.177786259
9.09E-05,-0.402875187,-0.202909951
9.09E-05,-0.409520095,-0.220972017
9.09E-05,-0.401556218,-0.230697966
9.09E-05,-0.380658396,-0.231312424
9.09E-05,-0.349325212,-0.222552965
9.09E-05,-0.31061475,-0.20475789
9.09E-05,-0.267970728,-0.178798697
9.09E-05,-0.224944338,-0.146071129
9.09E-05,-0.184883794,-0.10838464
9.09E-05,-0.150706428,-0.067818325
9.09E-05,-0.124625068,-0.02660444
9.10E-05,-0.107976093,0.013065479
9.10E-05,-0.101127171,0.049152762
9.10E-05,-0.103406954,0.079939778
9.10E-05,-0.113223752,0.10410194
9.10E-05,-0.128217387,0.120806356
9.10E-05,-0.145436103,0.129708516
9.10E-05,-0.161712797,0.13096914
9.10E-05,-0.173936821,0.125183994
9.10E-05,-0.179404287,0.113290943
9.10E-05,-0.176081593,0.096503051
9.10E-05,-0.162876047,0.07614609
9.10E-05,-0.139738487,0.053615135
9.10E-05,-0.10773976,0.030214239
9.10E-05,-0.068970488,0.007110309
9.10E-05,-0.026396445,-0.01469733
9.10E-05,0.016460045,-0.034459096
9.10E-05,0.055786876,-0.051618984
9.10E-05,0.08790651,-0.065824573
9.10E-05,0.109623076,-0.076868048
9.10E-05,0.118559734,-0.084685387
9.10E-05,0.113379608,-0.089260798
9.10E-05,0.09399126,-0.090627317
9.10E-05,0.06156357,-0.088821104
9.10E-05,0.018440596,-0.083874581
9.10E-05,-0.03202837,-0.075827864
9.10E-05,-0.085812231,-0.064726697
9.10E-05,-0.138552691,-0.050630248
9.10E-05,-0.185943644,-0.033667109
9.10E-05,-0.224141416,-0.014032811
9.10E-05,-0.250111333,0.008012339
9.10E-05,-0.261904772,0.032120185
9.10E-05,-0.258822456,0.057877171
9.10E-05,-0.241476174,0.084831819
9.10E-05,-0.211730742,0.112520463
9.10E-05,-0.172516531,0.140483247
9.10E-05,-0.1275476,0.1683397
9.10E-05,-0.080981858,0.195772731
9.10E-05,-0.037042402,0.222564549
9.10E-05,0.000376016,0.248588896
9.10E-05,0.028016195,0.273779966
9.10E-05,0.043581001,0.2981157
9.10E-05,0.045874617,0.321572773
9.10E-05,0.034906843,0.344048736
9.10E-05,0.011854065,0.365308523
9.10E-05,-0.021073529,0.384961603
9.10E-05,-0.060862797,0.402409708
9.10E-05,-0.10397634,0.416848828
9.10E-05,-0.146658061,0.427251024
9.10E-05,-0.185313297,0.432446348
9.10E-05,-0.216772695,0.431187351
9.10E-05,-0.238551982,0.422222232
9.10E-05,-0.249062485,0.404418096
9.10E-05,-0.247688268,0.376887883
9.10E-05,-0.234812948,0.33911167
9.10E-05,-0.211744009,0.291011814
9.10E-05,-0.180562391,0.233077443
9.10E-05,-0.143917936,0.166391691
9.10E-05,-0.104778781,0.092613384
9.10E-05,-0.066159434,0.014033626
9.10E-05,-0.030881582,-0.066612336
9.10E-05,-0.001338759,-0.146197121
9.10E-05,0.020719902,-0.221355182
9.10E-05,0.034249587,-0.288706204
9.10E-05,0.03903729,-0.345020778
9.10E-05,0.035680159,-0.387436895
9.10E-05,0.025471945,-0.413640966
9.10E-05,0.010348055,-0.422066516
9.10E-05,-0.007341066,-0.411979215
9.10E-05,-0.025005744,-0.383615662
9.10E-05,-0.040022956,-0.338161585
9.10E-05,-0.049955571,-0.277748703
9.10E-05,-0.052737115,-0.205368652
9.10E-05,-0.046828011,-0.124684204
9.10E-05,-0.031358743,-0.039883146
9.10E-05,-0.006162546,0.044597036
9.10E-05,0.028181,0.124340802
9.10E-05,0.070376465,0.195186863
9.10E-05,0.118507052,0.253519825
9.10E-05,0.170149022,0.296479038
9.10E-05,0.222527018,0.322156692
9.10E-05,0.272694367,0.329689343
9.10E-05,0.317723225,0.319328896
9.10E-05,0.354899914,0.292385672
9.10E-05,0.381863486,0.251158451
9.10E-05,0.396801095,0.198732331
9.10E-05,0.398563718,0.138732482
9.10E-05,0.386702337,0.07510468
9.10E-05,0.361556748,0.011780087
9.10E-05,0.324195578,-0.04757722
9.10E-05,0.27640375,-0.099824057
9.10E-05,0.220561338,-0.14253136
9.10E-05,0.15951484,-0.174123841
9.10E-05,0.096416295,-0.193941816
9.10E-05,0.034552532,-0.202185699
9.10E-05,-0.022858526,-0.19986256
9.10E-05,-0.072824902,-0.188596178
9.10E-05,-0.112787078,-0.170432728
9.10E-05,-0.140731691,-0.147608642
9.10E-05,-0.155334479,-0.122315072
9.10E-05,-0.15603678,-0.096537707
9.11E-05,-0.143055537,-0.071827041
9.11E-05,-0.117403312,-0.049260398
9.11E-05,-0.080820554,-0.029381363
9.11E-05,-0.035677,-0.012240179
9.11E-05,0.015159837,0.002507327
9.11E-05,0.068506457,0.015481444
9.11E-05,0.121020061,0.027382139
9.11E-05,0.169445955,0.03885953
9.11E-05,0.2107681,0.050317014
9.11E-05,0.242410477,0.061880643
9.11E-05,0.262402973,0.073284092
9.11E-05,0.269476284,0.08388534
9.11E-05,0.263146488,0.092794979
9.11E-05,0.24372723,0.098942263
9.11E-05,0.212317934,0.101286121
9.11E-05,0.17070185,0.098972099
9.11E-05,0.121191119,0.091505252
9.11E-05,0.066492537,0.078900328
9.11E-05,0.009492723,0.061774091
9.11E-05,-0.046943796,0.041339675
9.11E-05,-0.100179049,0.019370707
9.11E-05,-0.147954346,-0.001970485
9.11E-05,-0.188569436,-0.02031205
9.11E-05,-0.220929794,-0.033323325
9.11E-05,-0.244600077,-0.038974632
9.11E-05,-0.259762568,-0.035822362
9.11E-05,-0.267170396,-0.023170979
9.11E-05,-0.267972629,-0.00127095
9.11E-05,-0.263590936,0.028659563
9.11E-05,-0.255541679,0.064472726
9.11E-05,-0.245241359,0.103225969
9.11E-05,-0.233865045,0.141425445
9.11E-05,-0.22224507,0.175311028
9.11E-05,-0.210798463,0.201229706
9.11E-05,-0.199528509,0.215955171
9.11E-05,-0.188047335,0.217040155
9.11E-05,-0.175728378,0.203027776
9.11E-05,-0.161808582,0.173688459
9.11E-05,-0.145574686,0.130020865
9.11E-05,-0.126520352,0.074221839
9.11E-05,-0.104486236,0.009529778
9.11E-05,-0.079786782,-0.060048064
9.11E-05,-0.053224709,-0.130061216
9.11E-05,-0.026128269,-0.19596604
9.11E-05,-0.000222591,-0.253529617
9.11E-05,0.022514596,-0.299164063
9.11E-05,0.040006106,-0.330151753
9.11E-05,0.050336573,-0.344898897
9.11E-05,0.05195829,-0.342999638
9.11E-05,0.043919559,-0.325189921
9.11E-05,0.025999707,-0.293271552
9.11E-05,-0.001177909,-0.249888217
9.11E-05,-0.036136911,-0.198269812
9.11E-05,-0.076630175,-0.141942278
9.11E-05,-0.119809808,-0.084453547
9.11E-05,-0.162427704,-0.029083495
9.11E-05,-0.201139088,0.021377387
9.11E-05,-0.232812156,0.064731414
9.11E-05,-0.254798086,0.09951812
9.11E-05,-0.265212797,0.124990354
9.11E-05,-0.263107719,0.141063585
9.11E-05,-0.248571943,0.148230125
9.11E-05,-0.222746154,0.147401086
9.11E-05,-0.187700067,0.139796634
9.11E-05,-0.146249447,0.126770466
9.11E-05,-0.101702841,0.109714369
9.11E-05,-0.057504747,0.089956427
9.11E-05,-0.016959006,0.068697309
9.11E-05,0.017100584,0.04699564
9.11E-05,0.042589593,0.025756016
9.11E-05,0.058302029,0.005742435
9.11E-05,0.064030916,-0.012392028
9.11E-05,0.060513813,-0.028093356
9.11E-05,0.049342149,-0.040881361
9.11E-05,0.032735257,-0.050388996
9.11E-05,0.013252327,-0.056344184
9.11E-05,-0.006464008,-0.058644226
9.11E-05,-0.024018736,-0.057345999
9.11E-05,-0.037523726,-0.052730433
9.11E-05,-0.045774073,-0.045304467
9.11E-05,-0.048384539,-0.035773214
9.11E-05,-0.045808433,-0.025055783
9.11E-05,-0.039247186,-0.014174269
9.11E-05,-0.030497322,-0.004166785
9.11E-05,-0.021718476,0.003984459
9.11E-05,-0.015177599,0.009519006
9.11E-05,-0.012962149,0.011951446
9.11E-05,-0.01674103,0.011178704
9.11E-05,-0.027541714,0.007530166
9.11E-05,-0.0456581,0.001737371
9.11E-05,-0.070575687,-0.005100264
9.11E-05,-0.101026973,-0.011615143
9.11E-05,-0.135136562,-0.016324743
9.11E-05,-0.17057838,-0.017795893
9.11E-05,-0.204841263,-0.014832319
9.11E-05,-0.23545973,-0.006614728
9.11E-05,-0.260261492,0.007123403
9.11E-05,-0.277551599,0.026061795
9.11E-05,-0.286280421,0.049236456
9.11E-05,-0.286074353,0.075123249
9.12E-05,-0.277248203,0.101707211
9.12E-05,-0.260723043,0.12673154
9.12E-05,-0.23788029,0.147834998
9.12E-05,-0.210383051,0.162864691
9.12E-05,-0.17996355,0.170035273
9.12E-05,-0.148249018,0.168184619
9.12E-05,-0.116579453,0.156879473
9.12E-05,-0.085912632,0.136490977
9.12E-05,-0.056741823,0.108187337
9.12E-05,-0.029083322,0.073853995
9.12E-05,-0.002597107,0.035890547
9.12E-05,0.023377054,-0.002993746
9.12E-05,0.049606608,-0.04004465
9.12E-05,0.07685651,-0.072707151
9.12E-05,0.105716641,-0.098898495
9.12E-05,0.13647917,-0.11716185
9.12E-05,0.169042435,-0.126811937
9.12E-05,0.202870351,-0.127942669
9.12E-05,0.237024502,-0.121415656
9.12E-05,0.2702069,-0.108701552
9.12E-05,0.300891523,-0.09168219
9.12E-05,0.327428903,-0.072440626
9.12E-05,0.348228717,-0.052985347
9.12E-05,0.361871232,-0.035032308
9.12E-05,0.36725936,-0.019822868
9.12E-05,0.363724683,-0.007976899
9.12E-05,0.351041225,0.00051267
9.12E-05,0.329490401,0.006289431
9.12E-05,0.299783356,0.010470398
9.12E-05,0.263044305,0.014477741
9.12E-05,0.220693465,0.019806676
9.12E-05,0.174342193,0.027797604
9.12E-05,0.125687323,0.039378718
9.12E-05,0.076423543,0.054935303
9.12E-05,0.028151475,0.074138551
9.12E-05,-0.017699136,0.095981543
9.12E-05,-0.059865312,0.118772867
9.12E-05,-0.097306064,0.14032826
9.12E-05,-0.129169203,0.158190674
9.12E-05,-0.154801699,0.169874933
9.12E-05,-0.173685469,0.17316413
9.12E-05,-0.185453451,0.166387588
9.12E-05,-0.189831756,0.148638437
9.12E-05,-0.186677788,0.119957817
9.12E-05,-0.175972305,0.081363206
9.12E-05,-0.15778014,0.034844724
9.12E-05,-0.132377894,-0.016776363
9.12E-05,-0.100180503,-0.070058714
9.12E-05,-0.061825659,-0.121286569
9.12E-05,-0.018149112,-0.166724801
9.12E-05,0.029784144,-0.202999418
9.12E-05,0.080710223,-0.227404993
9.12E-05,0.133195708,-0.238147379
9.12E-05,0.185657309,-0.234518109
9.12E-05,0.236493911,-0.216941418
9.12E-05,0.284028228,-0.186973742
9.12E-05,0.326706712,-0.147108581
9.12E-05,0.36308118,-0.100600753
9.12E-05,0.391900491,-0.05114647
9.12E-05,0.412148402,-0.002541556
9.12E-05,0.423112831,0.041614705
9.12E-05,0.424378532,0.07824781
9.12E-05,0.415861856,0.10504247
9.12E-05,0.397830121,0.120630417
9.12E-05,0.370855658,0.124628243
9.12E-05,0.335851424,0.11767331
9.12E-05,0.294020814,0.101278872
9.12E-05,0.246832978,0.07769186
9.12E-05,0.19599865,0.049616463
9.12E-05,0.143407493,0.020006389
9.12E-05,0.091049714,-0.008235422
9.12E-05,0.040972629,-0.032461427
9.12E-05,-0.004823701,-0.050517465
9.12E-05,-0.044517867,-0.060814842
9.12E-05,-0.076528864,-0.062484447
9.12E-05,-0.099678387,-0.055300537
9.12E-05,-0.113242625,-0.039660754
9.12E-05,-0.117098827,-0.016506483
9.12E-05,-0.111732713,0.012877408
9.12E-05,-0.098265745,0.04696297
9.12E-05,-0.078462001,0.084128625
9.12E-05,-0.054586552,0.122829639
9.12E-05,-0.029344935,0.161672275
9.12E-05,-0.005638167,0.199454415
9.12E-05,0.01358656,0.235222427
9.12E-05,0.025630178,0.268260808
9.12E-05,0.028219228,0.298025675
9.12E-05,0.019773344,0.324115677
9.12E-05,-0.000460531,0.346187445
9.12E-05,-0.032259173,0.363911999
9.12E-05,-0.074393395,0.376928191
9.12E-05,-0.124663992,0.384824004
9.12E-05,-0.180025882,0.387151211
9.12E-05,-0.236782321,0.383441249
9.12E-05,-0.290860522,0.373258287
9.12E-05,-0.338081166,0.356324851
9.12E-05,-0.374540781,0.332507832
9.12E-05,-0.396878222,0.301970519
9.12E-05,-0.402586046,0.265172791
9.12E-05,-0.390203677,0.222972489
9.13E-05,-0.359446234,0.17659112
9.13E-05,-0.311258398,0.127581799
9.13E-05,-0.24774834,0.077797259
9.13E-05,-0.172005852,0.029313444
9.13E-05,-0.087879234,-0.015719368
9.13E-05,0.00031667,-0.055185882
9.13E-05,0.088149706,-0.087152502
9.13E-05,0.171364922,-0.110008695
9.13E-05,0.246239861,-0.122586771
9.13E-05,0.30979409,-0.124270789
9.13E-05,0.359985429,-0.115089596
9.13E-05,0.395786474,-0.095731039
9.13E-05,0.417173644,-0.06755293
9.13E-05,0.425049041,-0.032548806
9.13E-05,0.421050723,0.006766148
9.13E-05,0.407345215,0.047464888
9.13E-05,0.386359803,0.086385405
9.13E-05,0.36050052,0.120337091
9.13E-05,0.331954406,0.146281554
9.13E-05,0.302490755,0.161543408
9.13E-05,0.273283169,0.164061504
9.13E-05,0.244921806,0.15248716
9.13E-05,0.217388553,0.12638113
9.13E-05,0.190155836,0.086270819
9.13E-05,0.162362542,0.033646414
9.13E-05,0.132957954,-0.029062243
9.13E-05,0.100938839,-0.09862239
9.13E-05,0.065529648,-0.171193094
9.13E-05,0.026350094,-0.242563599
9.13E-05,-0.016477421,-0.308452178
9.13E-05,-0.062261496,-0.364806688
9.13E-05,-0.109743442,-0.40812577
9.13E-05,-0.157211728,-0.435710932
9.13E-05,-0.202615069,-0.445902461
9.13E-05,-0.243738742,-0.438237715
9.13E-05,-0.278449944,-0.413490222
9.13E-05,-0.304843947,-0.37366566
9.13E-05,-0.32149956,-0.321797779
9.13E-05,-0.327599981,-0.261751676
9.13E-05,-0.32301352,-0.197930374
9.13E-05,-0.308346211,-0.134883563
